,OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
22953,22954,Yale POP_MASTER,SPE-075,District,1,KST-SPE-075,10561,Pashto,2,1721.375977,33.2025,69.5165,KST,SPE,Spera,2611,Spera,?????,Khost,????,26
23004,23005,Yale POP_MASTER,SML-027,District,1,KST-SML-027,6304,Pashto,2,1668.272949,33.3113,69.5499,KST,SML,Shamal (shamul),2610,Shamal,???,Khost,????,26
23050,23051,Yale POP_MASTER,TNI-135,District,1,KST-TNI-135,10100,Pashto,2,1301.956055,33.2436,69.83,KST,TNI,Tani,2606,Tani,???,Khost,????,26
23152,23153,Yale POP_MASTER,MZI-082,District,1,KST-MZI-082,2257,Pashto,2,1290.19104,33.3069,69.7887,KST,MZI,Mando Zayi,2605,Mandozayi,????????,Khost,????,26
23173,23174,Yale POP_MASTER,NSK-043,District,1,KST-NSK-043,8900,Pashto,2,1419.60498,33.3112,69.6848,KST,NSK,Nadir Shah Kot,2604,Nadirshahkot,??????? ???,Khost,????,26
23237,23238,Yale POP_MASTER,QLD-040,District,1,KST-QLD-040,1668,Pashto,2,2227.481934,33.4668,69.645,KST,QLD,Qalandar,2609,Qalandar,?????,Khost,????,26
23306,23307,Yale POP_MASTER,SBR-092,District,1,KST-SBR-092,9089,Pashto,2,1419.4179689999999,33.5774,69.8842,KST,SBR,Sabari,2602,Sabari,????,Khost,????,26
23438,23439,Yale POP_MASTER,GRB-058,District,1,KST-GRB-058,13828,Pashto,2,1206.088989,33.288000000000004,69.9127,KST,GRB,Gurbuz,2607,Gurbuz,????,Khost,????,26
23554,23555,Yale POP_MASTER,TZY-076,District,1,KST-TZY-076,6583,Pashto,2,1038.237061,33.42,70.1352,KST,TZY,Tere Zayi,2608,Terezayi,??? ????,Khost,????,26
23699,23700,Yale POP_MASTER,BAK-036,District,1,KST-BAK-036,2086,Pashto,2,1199.300049,33.5257,70.0413,KST,BAK,Bak (2),2612,Bak,???,Khost,????,26
23785,23786,Yale POP_MASTER,JMN-090,District,1,KST-JMN-090,6887,Pashto,2,1366.248047,33.6301,70.1243,KST,JMN,Jaji Maydan,2613,Jajimaydan,???? ?????,Khost,????,26
23839,23840,Yale POP_MASTER,MSK-079,District,1,KST-MSK-079,6316,Pashto,2,1856.9279789999998,33.5419,69.7346,KST,MSK,Musa Khel,2603,Musakhel,???? ???,Khost,????,26
23913,23914,Yale POP_MASTER,JK2-046,District,1,PKY-JK2-046,796,Pashto,2,1973.300049,33.6578,69.7733,PKY,JK2,Jani Khel,1209,Janikhel,???? ???,Paktya,?????,12
23944,23945,Yale POP_MASTER,CHM-086,District,1,PKY-CHM-086,9685,Pashto,2,1807.21106,33.8069,69.7889,PKY,CHM,Chamkani,1210,Chamkani,?????,Paktya,?????,12
24035,24036,Yale POP_MASTER,DWP-045,District,1,PKY-DWP-045,9955,Pashto,2,1571.623047,33.8205,69.9434,PKY,DWP,Dand Wa Patan,1211,Dand wa Patan,??? ?????,Paktya,?????,12
24069,24070,Yale POP_MASTER,LAM-065,District,1,PKY-LAM-065,5678,Pashto,2,2314.167969,33.7667,69.6667,PKY,LAM,Lajamangal,1207,Lija Ahmad Khel,??? ???? ???,Paktya,?????,12
24131,24132,Yale POP_MASTER,LAK-066,District,1,PKY-LAK-066,500,Pashto,2,2013.54895,33.841,69.6208,PKY,LAK,Lija Ahmad Khel,1207,Lija Ahmad Khel,??? ???? ???,Paktya,?????,12
24171,24172,Yale POP_MASTER,SYK-067,District,1,PKY-SYK-067,9536,Pashto,2,2510.5778809999997,33.7259,69.4004,PKY,SYK,Sayed Karam,1202,Sayedkaram,??????,Paktya,?????,12
24243,24244,Yale POP_MASTER,ADD-024,District,1,PKY-ADD-024,2428,Pashto,2,2373.322998,33.6356,69.3013,PKY,ADD,Eissa Khail,1203,Ahmadaba,???? ???,Paktya,?????,12
24386,24387,Yale POP_MASTER,SHW-028,District,1,PKY-SHW-028,400,Pashto,2,2286.75,33.4233,69.377,PKY,SHW,Shawak,1205,Shawak,????,Paktya,?????,12
24487,24488,Yale POP_MASTER,ZRM-190,District,1,PKY-ZRM-190,6705,Pashto,2,2163.739014,33.4564,69.0548,PKY,ZRM,Zurmat,1204,Zurmat,?????,Paktya,?????,12
24627,24628,Yale POP_MASTER,JJI-083,District,1,PKY-JJI-083,2000,Pashto,2,2161.229004,33.9429,69.7118,PKY,JJI,Ali Khel (jaji),1208,Alikhel (Jaji),??? ???,Paktya,?????,12
24699,24700,Yale POP_MASTER,AZA-066,District,1,LGR-AZA-066,2200,Pashto,2,2345.99707,34.1746,69.6441,LGR,AZA,Azra,507,Azra,????,Logar,????,5
24820,24821,Yale POP_MASTER,MHA-144,District,1,LGR-MHA-144,6705,Pashto,2,1879.71106,34.2152,69.0961,LGR,MHA,Mohammad Agha,503,Mohammadagha,???????,Logar,????,5
24887,24888,Yale POP_MASTER,SHT-024,District,1,BLK-SHT-024,6220,Turkmen,4,282.499115,37.3393,66.8458,BLK,SHT,Shor Tepa,1803,Shortepa,??? ????,Balkh,???,18
25119,25120,Yale POP_MASTER,DER-053,District,1,NGR-DER-053,12519,Pashai,6,896.2520142000001,34.6502,70.5919,NGR,DER,Dara-e-nur,609,Dara-e-Nur,??? ???,Nangarhar,???????,6
25223,25224,Yale POP_MASTER,ALR-110,District,1,LGM-ALR-110,900,Pashto,2,912.5927124,34.8409,70.3639,LGM,ALR,Alingar,704,Alingar,???????,Laghman,?????,7
25318,25319,Yale POP_MASTER,DAI-081,District,1,LGM-DAI-081,4974,Pashai,6,1527.465942,34.9487,70.0725,LGM,DAI,Daulatshahi,705,Dawlatshah,???? ???,Laghman,?????,7
25503,25504,Yale POP_MASTER,ZAR-181,District,1,BLK-ZAR-181,2980,Dari,1,948.6328125,35.9675,66.727,BLK,ZAR,Zari,1816,Zari,????,Balkh,???,18
25654,25655,Yale POP_MASTER,KEH-206,District,1,BLK-KEH-206,2980,Dari,1,773.8344116000001,36.1478,66.9398,BLK,KEH,Keshendeh,1815,Keshendeh,?????,Balkh,???,18
25827,25828,Yale POP_MASTER,BAB-144,District,1,SRP-BAB-144,1497,Dari,1,1721.814941,35.5058,66.5213,SRP,BAB,Balkh Ab,2006,Balkhab,?????,Sar-e-Pul,????,20
25935,25936,Yale POP_MASTER,RDA-109,District,1,SMG-RDA-109,1788,Dari,1,2308.416016,35.5633,67.8232,SMG,RDA,Ruy-e-du Ab,1907,Ruy-e-Duab,??? ?? ??,Samangan,??????,19
26048,26049,Yale POP_MASTER,DSP-188,District,1,SMG-DSP-188,1723,Dari,1,2200.496094,35.6718,67.0732,SMG,DSP,Way Balaq,1905,Dara-e Suf-e-Bala,??? ??? ????,Samangan,??????,19
26186,26187,Yale POP_MASTER,DSB-222,District,1,SMG-DSB-222,3129,Dari,1,1214.161011,35.9713,67.2585,SMG,DSB,Darah Suf-e- Payin,1904,Dara-e- Suf-e- Payin,??? ??? ?????,Samangan,??????,19
26378,26379,Yale POP_MASTER,CKT-094,District,1,BLK-CKT-094,499,Dari,1,1857.843018,36.4193,67.1869,BLK,CKT,Char Kent (1),1807,Charkent,??? ???,Balkh,???,18
26409,26410,Yale POP_MASTER,HSN-056,District,1,SMG-HSN-056,3278,Uzbek,3,811.7354126,36.4124,67.8907,SMG,HSN,Hazrat-e- Sultan,1902,Hazrat-e- Sultan,???? ?????,Samangan,??????,19
