OBJECTID,SOURCE,VIL_UID,CENTER,CNTR_CODE,AFG_UID,POPULATION,LANGUAGE_,LANG_CODE,ELEVATION,LAT_Y,LON_X,MISTI_PROV,MISTI_DIST,VILLAGE_NA,DIST_CODE,DIST_NA_EN,DIST_NA_DA,PROV_NA_EN,PROV_NA_DA,PROV_CODE
41395,Yale POP_MASTER,NRN-114,NA,0,BGL-NRN-114,562,Dari,1,994.3093872,36.0622,69.0357,BGL,NRN,Sayyad Chai,905,Nahrin,?????,Baghlan,?????,9
44144,Yale POP_MASTER,BIJ-055,NA,0,BGL-BIJ-055,562,Pashto,2,531.7877197,36.3136,68.7075,BGL,BIJ,Ali Khowja,902,Baghlan-e-Jadid,????? ????,Baghlan,?????,9
44167,Yale POP_MASTER,BIJ-071,NA,0,BGL-BIJ-071,562,Pashto,2,525.4663696,36.1507,68.7047,BGL,BIJ,Baiq Zad,902,Baghlan-e-Jadid,????? ????,Baghlan,?????,9
7997,Yale POP_MASTER,ZHR-081,NA,0,KND-ZHR-081,561,Pashto,2,941.1057129,31.5556,65.3994,KND,ZHR,Mullhyan,3303,Zheray,???,Kandahar,??????,33
10887,Yale POP_MASTER,KUZ-067,NA,0,URG-KUZ-067,907,Dari,1,2527.13501,33.1573,66.644,URG,KUZ,Razi,2305,Khasuruzgan,??? ??????,Uruzgan,??????,23
17368,Yale POP_MASTER,PSB-246,NA,0,GOR-PSB-246,561,Dari,1,2571.593994,33.6839,64.8965,GOR,PSB,Pai Ghar,2107,Pasaband,??????,Ghor,???,21
21112,Yale POP_MASTER,GOI-105,NA,0,SRP-GOI-105,561,Uzbek,3,1419.358032,36.1975,66.2729,SRP,GOI,Tash Qaq,2005,Gosfandi,???????,Sar-e-Pul,????,20
21244,Yale POP_MASTER,SEP-150,NA,0,SRP-SEP-150,561,Dari,1,905.0297852,36.3476,66.2594,SRP,SEP,Kamar Tomaida Bala,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
22090,Yale POP_MASTER,WZK-072,NA,0,PKK-WZK-072,561,Pashto,2,2293.805908,32.238,68.2124,PKK,WZK,Haji Janshah Kalay,2513,Wazakhah,???? ????,Paktika,??????,25
22866,Yale POP_MASTER,NKH-007,NA,0,PKK-NKH-007,561,Pashto,2,2836.283936,33.2352,69.2424,PKK,NKH,Chalam Koch,2511,Naka,????,Paktika,??????,25
23419,Yale POP_MASTER,KHS-173,NA,0,KST-KHS-173,561,Pashto,2,1167.222046,33.3209,69.9158,KST,KHS,Zara Penza,2601,Khost(Matun),( ????(????,Khost,????,26
23854,CSO AIMS Villages (ACSOR),MSK-005,NA,0,KST-MSK-005,561,Pashto,2,2223.283936,33.63286,69.70724,KST,MSK,Ayoub Khail (2),2603,Musakhel,???? ???,Khost,????,26
25219,Yale POP_MASTER,ALR-102,NA,0,LGM-ALR-102,561,Pashto,2,1031.562988,34.7598,70.3785,LGM,ALR,Showar Khail,704,Alingar,???????,Laghman,?????,7
26169,Yale POP_MASTER,DSP-176,NA,0,SMG-DSP-176,752,Dari,1,1782.811035,35.8373,67.4036,SMG,DSP,Sorkh Qadaq,1905,Dara-e Suf-e-Bala,??? ??? ????,Samangan,??????,19
30442,Yale POP_MASTER,WAM-004,NA,0,NRS-WAM-004,561,Nuristani,7,2110.228027,35.1249,70.7714,NRS,WAM,Akten,1405,Wama,????,Nuristan,???????,14
32872,Yale POP_MASTER,BMY-137,NA,0,BMY-BMY-137,561,Dari,1,3259.86499,34.7875,67.4056,BMY,BMY,Qoum Jok,1001,Bamyan,??????,Bamyan,??????,10
39991,Yale POP_MASTER,TLQ-037,NA,0,TKR-TLQ-037,561,Dari,1,836.5463867,36.7119,69.5704,TKR,TLQ,Ahan Dara,1601,Taloqan,??????,Takhar,????,16
41425,Yale POP_MASTER,NRN-040,NA,0,BGL-NRN-040,561,Pashto,2,1036.467041,36.0787,69.0807,BGL,NRN,Agri,905,Nahrin,?????,Baghlan,?????,9
5528,Yale POP_MASTER,BGN-055,NA,0,HLM-BGN-055,560,Pashto,2,1446.197021,33.008,64.9695,HLM,BGN,Baghran Khola,3211,Baghran,??????,Hilmand,?????,32
6959,Yale POP_MASTER,ANA-022,NA,0,FAR-ANA-022,560,Dari,1,676.2224731,33.4872,60.879,FAR,ANA,Kalata Nazar Khan Hulya,3111,Anardara,???? ???,Farah,????,31
7231,Yale POP_MASTER,GHH-070,NA,0,BDG-GHH-070,560,Pashto,2,622.7022095,35.7767,63.7359,BDG,GHH,Osman Khan,2907,Ghormach,??????,Badghis,??????,29
15061,Yale POP_MASTER,MMR-147,NA,0,DYK-MMR-147,560,Dari,1,2325.920898,33.6985,66.9042,DYK,MMR,Dala,2209,Miramor,???????,Daykundi,???????,22
15457,Yale POP_MASTER,KUZ-031,NA,0,URG-KUZ-031,714,Dari,1,2658.8479,33.2226,66.9615,URG,KUZ,Gidar Go,2305,Khasuruzgan,??? ??????,Uruzgan,??????,23
16867,CSO AIMS Villages (ACSOR),PCM-215,NA,0,FAR-PCM-215,832,Dari,1,2290.716064,33.00301,64.21089,FAR,PCM,Sapawest,3110,Purchaman,??????,Farah,????,31
16939,Yale POP_MASTER,TYW-067,NA,0,GOR-TYW-067,560,Dari,1,2227.446045,33.5111,64.4281,GOR,TYW,Almas Ha,2106,Taywarah,?????,Ghor,???,21
17427,Yale POP_MASTER,PSB-230,NA,0,GOR-PSB-230,638,Dari,1,2633.082031,33.7,65.1074,GOR,PSB,Muhammad Arghan,2107,Pasaband,??????,Ghor,???,21
17717,Yale POP_MASTER,CHN-168,NA,0,GOR-CHN-168,560,Dari,1,2469.809082,34.45,65.4322,GOR,CHN,Qeyaghak,2101,Chaghcharan,??????,Ghor,???,21
20571,Yale POP_MASTER,CHA-011,NA,0,GOR-CHA-011,560,Dari,1,1893.276978,35.0865,65.042,GOR,CHA,Gul Janj,2102,Charsadra,??? ?? ??,Ghor,???,21
23102,Yale POP_MASTER,MZI-072,NA,0,KST-MZI-072,560,Pashto,2,1230.036987,33.3048,69.8431,KST,MZI,Sar Baran Khail,2605,Mandozayi,????????,Khost,????,26
26591,Yale POP_MASTER,PLM-179,NA,0,LGR-PLM-179,560,Pashto,2,1872.428955,34.1021,69.0643,LGR,PLM,Sarfe,501,Pul-e- Alam,?? ???,Logar,????,5
26871,Yale POP_MASTER,BRB-119,NA,0,LGR-BRB-119,560,Dari,1,1960.932007,33.9269,68.9031,LGR,BRB,Qarya Baqa,504,Barakibarak,???? ???,Logar,????,5
27522,Yale POP_MASTER,CAR-015,NA,0,NGR-CAR-015,560,Pashto,2,972.3588257,34.2256,70.3948,NGR,CAR,Abdulrahmani,605,Chaparhar,??? ???,Nangarhar,???????,6
30115,Yale POP_MASTER,DAR-041,NA,0,KDZ-DAR-041,560,Pashto,2,438.7737122,37.0848,69.3084,KDZ,DAR,Ghulam Rasool,1707,Dasht-e-Archi,??? ????,Kunduz,????,17
31429,Yale POP_MASTER,KDZ-096,NA,0,KDZ-KDZ-096,560,Pashto,2,392.9681091,36.7208,68.9009,KDZ,KDZ,Kala Gaow,1701,Kunduz,????,Kunduz,????,17
32404,Yale POP_MASTER,SGN-044,NA,0,BMY-SGN-044,560,Dari,1,2979.13208,35.2648,67.4541,BMY,SGN,Posht Waz,1002,Sayghan,?????,Bamyan,??????,10
33728,Yale POP_MASTER,MBD-636,NA,0,WDK-MBD-636,4215,Dari,1,2896.020996,34.4732,67.883,WDK,MBD,Safid Dewar Payen,408,Markaz-e-Behsud,???? ?????,Wardak,????,4
33829,Yale POP_MASTER,RTQ-070,NA,0,TKR-RTQ-070,560,Uzbek,3,1257.029053,37.1391,69.7541,TKR,RTQ,Doorman,1609,Rostaq,??????,Takhar,????,16
37735,Yale POP_MASTER,BUA-067,NA,0,BGL-BUA-067,560,Dari,1,1213.990967,36.2277,69.1658,BGL,BUA,Pai Toop,910,Burka,?????,Baghlan,?????,9
41414,Yale POP_MASTER,NRN-134,NA,0,BGL-NRN-134,867,Dari,1,1791.439941,35.9154,68.9603,BGL,NRN,Watar Chai,905,Nahrin,?????,Baghlan,?????,9
43945,Yale POP_MASTER,KFG-046,NA,0,BGL-KFG-046,560,Dari,1,1708.098022,35.991,69.6332,BGL,KFG,Dahi Qasheq,913,Khost Wa Fereng,???? ? ????,Baghlan,?????,9
4943,Yale POP_MASTER,JAG-483,NA,0,GZN-JAG-483,559,Dari,1,2727.805908,33.1257,67.6661,GZN,JAG,Sar Loman,1113,Jaghuri,??????,Ghazni,????,11
5226,Yale POP_MASTER,NDA-107,NA,0,HLM-NDA-107,559,Pashto,2,758.121521,31.3843,64.0865,HLM,NDA,Marja Block 9-c,3203,Nad-e-Ali,??????,Hilmand,?????,32
8846,Yale POP_MASTER,SNK-055,NA,0,ZBL-SNK-055,559,Pashto,2,1975.436035,31.9699,67.3382,ZBL,SNK,Dagar Diyanu Kalay,2405,Shinkay,?????,Zabul,????,24
14588,Yale POP_MASTER,DWD-080,NA,0,URG-DWD-080,559,Pashto,2,1113.427002,32.4983,65.3126,URG,DWD,Jangal Jaded,2304,Dehrawud,??????,Uruzgan,??????,23
20559,CSO AIMS Villages (ACSOR),KT2-014,NA,0,FYB-KT2-014,559,Dari,1,1794.39502,35.32102,64.52668,FYB,KT2,Ghal Safid,2807,Kohestan,???????,Faryab,??????,28
22442,Yale POP_MASTER,BRM-096,NA,0,PKK-BRM-096,559,Pashto,2,2132.773926,32.6209,69.2563,PKK,BRM,Lar Dastgir Kalay,2515,Bermel,????,Paktika,??????,25
24038,Yale POP_MASTER,DWP-006,NA,0,PKY-DWP-006,559,Pashto,2,1584.104004,33.8047,69.9297,PKY,DWP,Ahmad Khail,1211,Dand wa Patan,??? ?????,Paktya,?????,12
25249,Yale POP_MASTER,ALG-093,NA,0,LGM-ALG-093,559,Pashai,6,1740.812988,34.913,70.1848,LGM,ALG,Noori Sufla,702,Alishang,??????,Laghman,?????,7
27137,Yale POP_MASTER,HEK-089,NA,0,NGR-HEK-089,559,Pashto,2,1410.567017,34.3098,69.8541,NGR,HEK,Par Jena,610,Hesarak,?????,Nangarhar,???????,6
27384,Yale POP_MASTER,KGI-065,NA,0,NGR-KGI-065,559,Pashto,2,1154.022949,34.277,70.1784,NGR,KGI,Char Qala,604,Khogyani,???????,Nangarhar,???????,6
37221,Yale POP_MASTER,PGM-105,NA,0,KBL-PGM-105,559,Pashto,2,2040.98999,34.5498,68.9968,KBL,PGM,Qala Faizullah,104,Paghman,?????,Kabul,????,1
38201,Yale POP_MASTER,FB1-098,NA,0,BDK-FB1-098,1339,Dari,1,2023.395996,37.2581,70.6207,BDK,FB1,Langar,1501,Fayzabad,??? ????,Badakhshan,??????,15
38577,Yale POP_MASTER,MSR-076,NA,0,WDK-MSR-076,559,Pashto,2,2274.023926,34.4381,68.8004,WDK,MSR,Sangar Khail,401,Maydanshahr,????? ???,Wardak,????,4
39273,Yale POP_MASTER,PGM-060,NA,0,KBL-PGM-060,559,Dari,1,2290.837891,34.5483,68.9316,KBL,PGM,Darweash Tolak,104,Paghman,?????,Kabul,????,1
41891,Yale POP_MASTER,HDK-040,NA,0,KAP-HDK-040,559,Dari,1,1508.899048,35.0605,69.2949,KAP,HDK,Qala Sahraye Jamal Agha,204,Hisa-e- Duwum-e- Kohestan,??? ??? ???????,Kapisa,??????,2
6687,Yale POP_MASTER,QDS-060,NA,0,BDG-QDS-060,558,Dari,1,1479.331055,34.8017,63.2379,BDG,QDS,Dara Hazar Mashi,2904,Qadis,?????,Badghis,??????,29
9398,CSO AIMS Villages (ACSOR),SHJ-207,NA,0,ZBL-SHJ-207,558,Pashto,2,1984.279053,32.63031,67.42859,ZBL,SHJ,Sayidan,2406,Shahjoy,??? ???,Zabul,????,24
12686,Yale POP_MASTER,NIL-090,NA,0,DYK-NIL-090,558,Dari,1,2227.282959,33.8133,66.1599,DYK,NIL,Khar Jal,2201,Nili,????,Daykundi,???????,22
16658,Yale POP_MASTER,RSD-098,NA,0,GZN-RSD-098,558,Pashto,2,2494.746094,33.721,68.271,GZN,RSD,Qala Sileiman,1108,Rashidan,??????,Ghazni,????,11
19619,Yale POP_MASTER,NAW-082,NA,0,GZN-NAW-082,2393,Pashto,2,2303.064941,32.1149,67.9605,GZN,NAW,Pate Kala,1119,Nawa,????,Ghazni,????,11
20063,CSO AIMS Villages (ACSOR),SEP-076,NA,0,SRP-SEP-076,558,Pashto,2,528.09198,36.38961,65.74317,SRP,SEP,Gula Jar,2001,Sar-e-Pul,????,Sar-e-Pul,????,20
24114,Yale POP_MASTER,SYK-052,NA,0,PKY-SYK-052,558,Pashto,2,2193.910889,33.8184,69.5651,PKY,SYK,Moukhe Kalay,1202,Sayedkaram,??????,Paktya,?????,12
30717,Yale POP_MASTER,AYB-022,NA,0,SMG-AYB-022,558,Uzbek,3,1370.204956,36.2808,68.1134,SMG,AYB,Kepnak Archa,1901,Aybak,????,Samangan,??????,19
32762,Yale POP_MASTER,SHI-127,NA,0,BMY-SHI-127,995,Dari,1,3612.599121,34.9976,67.7986,BMY,SHI,Sardi,1005,Shibar,????,Bamyan,??????,10
35340,Yale POP_MASTER,YFS-043,NA,0,BDK-YFS-043,558,Uzbek,3,1516.006958,37.2353,70.4042,BDK,YFS,Kandeylan,1502,Yaftal-e-Sufla,???? ????,Badakhshan,??????,15
37168,Yale POP_MASTER,TG1-036,NA,0,BDK-TG1-036,558,Dari,1,1598.912964,36.5121,70.2593,BDK,TG1,Dasht Kalan Wa Dasht Khord,1519,Tagab,????,Badakhshan,??????,15
38830,Yale POP_MASTER,SYB-014,NA,0,WDK-SYB-014,558,Pashto,2,2130.88501,33.998,68.7057,WDK,SYB,Aman Khail,407,Saydabad,??? ????,Wardak,????,4
39348,SIKA-E Team,MHA-150,NA,0,LGR-MHA-150,558,Pashto,2,1830.661987,34.2983,69.169,LGR,MHA,Dawran Khil,503,Mohammadagha,???????,Logar,????,5
39386,Yale POP_MASTER,MHA-083,NA,0,LGR-MHA-083,558,Pashto,2,1834.572998,34.2983,69.169,LGR,MHA,Kunjak Ya Rasool Khail,503,Mohammadagha,???????,Logar,????,5
40703,Yale POP_MASTER,ESH-008,NA,0,TKR-ESH-008,558,Dari,1,1268.814941,36.4292,69.454,TKR,ESH,Ailech,1615,Eshkashem,?????,Takhar,????,16
41594,Yale POP_MASTER,DEG-128,NA,0,BGL-DEG-128,558,Dari,1,1311.06604,35.753,68.5249,BGL,DEG,Shalakto,903,Dahana-e-Ghori,???? ????,Baghlan,?????,9
44839,Yale POP_MASTER,CKT-090,NA,0,BLK-CKT-090,558,Pashto,2,980.338501,36.5624,67.1394,BLK,CKT,Tarale,1807,Charkent,??? ???,Balkh,???,18
2667,Yale POP_MASTER,NWZ-090,NA,0,HLM-NWZ-090,557,Pashto,2,1706.947998,32.542,64.2507,HLM,NWZ,Khawi,3207,Nawzad,?????,Hilmand,?????,32
5083,Yale POP_MASTER,KRB-056,NA,0,HRT-KRB-056,557,Dari,1,1186.569946,34.8044,62.2257,HRT,KRB,Darweash Ali Khan,3003,Kushk,????,Hirat,????,30
6639,Yale POP_MASTER,QDS-153,NA,0,BDG-QDS-153,557,Dari,1,1603.14502,34.7689,63.4877,BDG,QDS,Shor Aow,2904,Qadis,?????,Badghis,??????,29
6783,Yale POP_MASTER,QEN-048,NA,0,BDG-QEN-048,557,Dari,1,1478.380005,34.8215,63.131,BDG,QEN,Kondlon Zai Shahi,2901,Qala-e-Naw,???? ??,Badghis,??????,29
6853,Yale POP_MASTER,ABK-021,NA,0,BDG-ABK-021,557,Dari,1,1574.906982,34.7733,62.9406,BDG,ABK,Chak Aba,2903,Abkamari,?? ????,Badghis,??????,29
7917,Yale POP_MASTER,PJW-094,NA,0,KND-PJW-094,557,Pashto,2,942.1032715,31.5299,65.4431,KND,PJW,Nachar,3304,Panjwayi,???????,Kandahar,??????,33
7938,Yale POP_MASTER,SHD-253,NA,0,HRT-SHD-253,557,Pashto,2,1099.899048,33.3309,62.2555,HRT,SHD,Now Dahi,3015,Shindand,??????,Hirat,????,30
10330,Yale POP_MASTER,CBK-057,NA,0,BLK-CBK-057,557,Uzbek,3,313.1693115,36.8912,66.6148,BLK,CBK,Nowarid Chochak,1812,Charbulak,??? ????,Balkh,???,18
10723,Yale POP_MASTER,PSK-237,NA,0,FYB-PSK-237,557,Dari,1,1326.58606,35.7377,64.6973,FYB,PSK,Tootaki,2803,Pashtunkot,????? ???,Faryab,??????,28
11241,Yale POP_MASTER,GAI-055,NA,0,DYK-GAI-055,557,Dari,1,1485.755981,33.5463,65.6562,DYK,GAI,Chihel Mani,2204,kiti,????,Daykundi,???????,22
18199,Yale POP_MASTER,KHU-014,NA,0,GZN-KHU-014,751,Dari,1,2331.352051,33.7111,68.3773,GZN,KHU,Pai Mast Ali,1102,Khwajaumari,????? ????,Ghazni,????,11
18507,Yale POP_MASTER,AND-041,NA,0,GZN-AND-041,557,Pashto,2,2080.062988,33.347,68.368,GZN,AND,Bar Khado Khail,1105,Andar,????,Ghazni,????,11
21324,Yale POP_MASTER,SLG-055,NA,0,BLK-SLG-055,557,Pashto,2,527.9708862,36.448,66.9074,BLK,SLG,Kabuli,1814,Sholgareh,??????,Balkh,???,18
21584,Yale POP_MASTER,SGC-123,NA,0,SRP-SGC-123,557,Uzbek,3,1216.776978,35.9515,66.3637,SRP,SGC,Taghai Khowja Huliya,2007,Sancharak(sangchark),???????,Sar-e-Pul,????,20
21619,Yale POP_MASTER,SGC-046,NA,0,SRP-SGC-046,557,Dari,1,1460.848022,35.8661,66.3135,SRP,SGC,Dara Meyana,2007,Sancharak(sangchark),???????,Sar-e-Pul,????,20
23096,Yale POP_MASTER,MZI-036,NA,0,KST-MZI-036,557,Pashto,2,1254.454956,33.3396,69.8295,KST,MZI,Bate Lalmi,2605,Mandozayi,????????,Khost,????,26
27201,Yale POP_MASTER,SRZ-033,NA,0,NGR-SRZ-033,557,Pashto,2,1297.334961,34.3007,70.0082,NGR,SRZ,Banda Lala Agha,611,Sherzad,??????,Nangarhar,???????,6
27287,Yale POP_MASTER,SRZ-120,NA,0,NGR-SRZ-120,557,Pashto,2,1642.709961,34.2176,70.0262,NGR,SRZ,Wate Kala,611,Sherzad,??????,Nangarhar,???????,6
30812,Yale POP_MASTER,YAK-064,NA,0,BMY-YAK-064,4224,Dari,1,2832.864014,34.6396,66.8371,BMY,YAK,Bakak Payen,1003,Yakawlang,???????,Bamyan,??????,10
34471,Yale POP_MASTER,CHK-100,NA,0,WDK-CHK-100,557,Pashto,2,2620.833008,34.043,68.358,WDK,CHK,Kot,406,Chak,??,Wardak,????,4
39070,Yale POP_MASTER,SWI-062,NA,0,PWN-SWI-062,557,Pashto,2,1693.287964,35.0725,69.0902,PWN,SWI,Mallaye,303,Shinwari,???????,Parwan,?????,3
42013,Yale POP_MASTER,GRN-152,NA,0,HRT-GRN-152,557,Dari,1,915.1878052,34.9367,61.8066,HRT,GRN,Buzan Mabain,3008,Gulran,?????,Hirat,????,30
3710,Yale POP_MASTER,JAG-392,NA,0,GZN-JAG-392,2099,Dari,1,2665.406982,33.3223,67.5093,GZN,JAG,Pai Jalga,1113,Jaghuri,??????,Ghazni,????,11
26309,CSO AIMS Villages (ACSOR),CKT-019,NA,0,BLK-CKT-019,556,Dari,1,1620.285034,36.2512,67.34907,BLK,CKT,Qeshlaq Haji Hassa,1807,Charkent,??? ???,Balkh,???,18
30943,Yale POP_MASTER,YAK-224,NA,0,BMY-YAK-224,556,Dari,1,2584.875,34.7334,66.9518,BMY,YAK,Na Yak,1003,Yakawlang,???????,Bamyan,??????,10
31413,Yale POP_MASTER,KDZ-094,NA,0,KDZ-KDZ-094,556,Dari,1,385.8517151,36.7749,68.8841,KDZ,KDZ,Kachlai,1701,Kunduz,????,Kunduz,????,17
35157,Yale POP_MASTER,BUA-093,NA,0,BGL-BUA-093,556,Uzbek,3,1196.177002,36.2821,69.1742,BGL,BUA,Yakatoot Tangi Mourch,910,Burka,?????,Baghlan,?????,9
35755,Yale POP_MASTER,KFB-047,NA,0,BDK-KFB-047,556,Dari,1,1363.926025,38.0429,70.4733,BDK,KFB,Qala Kof,1516,Kofab,??? ??,Badakhshan,??????,15
42167,Yale POP_MASTER,ESH-031,NA,0,TKR-ESH-031,556,Dari,1,1366.307983,36.3641,69.3927,TKR,ESH,Darah Pashahi,1615,Eshkashem,?????,Takhar,????,16
44632,Yale POP_MASTER,COA-111,NA,0,URG-COA-111,556,Pashto,2,2117.679932,32.6539,66.3022,URG,COA,Woch Patan,2302,Chora,????,Uruzgan,??????,23
44724,Yale POP_MASTER,PSK-147,NA,0,FYB-PSK-147,556,Dari,1,606.2675171,36.1237,64.6187,FYB,PSK,Meyan Darakht Uzbekya,2803,Pashtunkot,????? ???,Faryab,??????,28
2294,Yale POP_MASTER,GRM-144,NA,0,HLM-GRM-144,555,Hazaragi,8,679.9589233,30.8098,64.15,HLM,GRM,Haji Karim Dad Baloch,3209,Garmser,??? ???,Hilmand,?????,32
3116,Yale POP_MASTER,GHN-023,NA,0,HRT-GHN-023,555,Pashto,2,700.8001709,33.8425,60.8438,HRT,GHN,Chah Mazar,3009,Ghoryan,??????,Hirat,????,30
8090,Yale POP_MASTER,SHD-241,NA,0,HRT-SHD-241,555,Dari,1,1122.112061,33.3686,62.2685,HRT,SHD,Mughulan Now,3015,Shindand,??????,Hirat,????,30
8813,Yale POP_MASTER,ATR-049,NA,0,ZBL-ATR-049,555,Pashto,2,1798.010986,31.7294,67.2714,ZBL,ATR,Rasul Khel,2409,Atghar,????,Zabul,????,24
9441,Yale POP_MASTER,AG2-122,NA,0,ZBL-AG2-122,1432,Pashto,2,2197.672119,32.6255,67.2913,ZBL,AG2,Kartaj,2402,Arghandab,???????,Zabul,????,24
14577,Yale POP_MASTER,DWD-055,NA,0,URG-DWD-055,555,Pashto,2,1019.271973,32.5299,65.3499,URG,DWD,Baz Ger,2304,Dehrawud,??????,Uruzgan,??????,23
15302,Yale POP_MASTER,MMR-148,NA,0,DYK-MMR-148,555,Pashto,2,2234.100098,33.8999,67.2296,DYK,MMR,Danda (sharif Abad),2209,Miramor,???????,Daykundi,???????,22
15595,Yale POP_MASTER,MTN-203,NA,0,GZN-MTN-203,939,Dari,1,2975.444092,33.283,67.1562,GZN,MTN,Makle,1117,Malestan,???????,Ghazni,????,11
17772,Yale POP_MASTER,DUA-028,NA,0,GOR-DUA-028,1095,Dari,1,2772.649902,34.196,64.9218,GOR,DUA,Akhtam,2103,DoLayna,?? ????,Ghor,???,21
18565,Yale POP_MASTER,AND-038,NA,0,GZN-AND-038,555,Pashto,2,2088.860107,33.3656,68.4279,GZN,AND,Bakhtyar,1105,Andar,????,Ghazni,????,11
19040,Yale POP_MASTER,QB1-255,NA,0,GZN-QB1-255,555,Pashto,2,2133.749023,33.2449,68.1212,GZN,QB1,Now Abad Qala Mirwais,1110,Qarabagh,??? ???,Ghazni,????,11
20178,Yale POP_MASTER,SLG-092,NA,0,BLK-SLG-092,837,Uzbek,3,1105.737061,36.1948,66.6808,BLK,SLG,Qazel Mohammad Ismail,1814,Sholgareh,??????,Balkh,???,18
20695,Yale POP_MASTER,KT2-025,NA,0,FYB-KT2-025,555,Dari,1,2405.061035,35.3239,64.9572,FYB,KT2,Char Qadouq,2807,Kohestan,???????,Faryab,??????,28
22701,Yale POP_MASTER,URG-043,NA,0,PKK-URG-043,555,Dari,1,2223.731934,32.9611,69.1688,PKK,URG,Juma Hassan Kalay,2510,Urgun,?????,Paktika,??????,25
23147,Yale POP_MASTER,MZI-073,NA,0,KST-MZI-073,555,Pashto,2,1284.295044,33.319,69.7972,KST,MZI,Setra Kalay,2605,Mandozayi,????????,Khost,????,26
23403,Yale POP_MASTER,KHS-163,NA,0,KST-KHS-163,555,Pashto,2,1197.535034,33.3594,69.9309,KST,KHS,Warda Khail,2601,Khost(Matun),( ????(????,Khost,????,26
26768,Yale POP_MASTER,BRB-073,NA,0,LGR-BRB-073,555,Pashto,2,1982.399048,33.9629,68.8703,LGR,BRB,Mulah Khail Payen Chalozai,504,Barakibarak,???? ???,Logar,????,5
26821,Yale POP_MASTER,BRB-150,NA,0,LGR-BRB-150,555,Dari,1,1934.053955,33.9538,68.949,LGR,BRB,Wawa Khail,504,Barakibarak,???? ???,Logar,????,5
28904,Yale POP_MASTER,NGL-047,NA,0,KUN-NGL-047,555,Pashto,2,859.6030273,34.6581,70.7378,KUN,NGL,Lodlam,1314,Nurgal,?????,Kunar,??? ??,13
30698,Yale POP_MASTER,AYB-049,NA,0,SMG-AYB-049,555,Uzbek,3,1019.81897,36.2377,68.0491,SMG,AYB,Shahr-e-qadem,1901,Aybak,????,Samangan,??????,19
32765,Yale POP_MASTER,BMY-024,NA,0,BMY-BMY-024,555,Dari,1,3234.875,34.7212,67.7239,BMY,BMY,Ab Bala,1001,Bamyan,??????,Bamyan,??????,10
33177,CSO AIMS Villages (ACSOR),MBD-198,NA,0,WDK-MBD-198,555,Dari,1,3028.259033,34.50716,67.91226,WDK,MBD,Rashak (3),408,Markaz-e-Behsud,???? ?????,Wardak,????,4
35456,Yale POP_MASTER,JRZ-097,NA,0,WDK-JRZ-097,555,Dari,1,2365.712891,34.4743,68.6544,WDK,JRZ,Qoul Doste,402,Jalrez,?????,Wardak,????,4
37267,Yale POP_MASTER,TEK-034,NA,0,BDK-TEK-034,555,Dari,1,1306.319946,36.9247,70.2334,BDK,TEK,Dara Qaq,1509,Teshkan,?????,Badakhshan,??????,15
38121,Yale POP_MASTER,JOM-009,NA,0,BDK-JOM-009,555,Dari,1,2059.183105,36.9274,70.9101,BDK,JOM,Aronj,1521,Jorm,???,Badakhshan,??????,15
38225,Yale POP_MASTER,FB1-129,NA,0,BDK-FB1-129,555,Dari,1,1232.734985,37.0738,70.5987,BDK,FB1,Shor Abak,1501,Fayzabad,??? ????,Badakhshan,??????,15
42059,Yale POP_MASTER,GRN-229,NA,0,HRT-GRN-229,555,Dari,1,826.9896851,35.0304,61.6497,HRT,GRN,Haji Rasol Khan,3008,Gulran,?????,Hirat,????,30
42075,Yale POP_MASTER,GRN-249,NA,0,HRT-GRN-249,555,Dari,1,1109.978027,34.8616,61.9202,HRT,GRN,Karaiz Khoshk,3008,Gulran,?????,Hirat,????,30
43238,Yale POP_MASTER,INL-047,NA,0,HRT-INL-047,555,Dari,1,942.5593872,34.2944,62.2619,HRT,INL,Aziz Road,3002,Injil,?????,Hirat,????,30
741,Yale POP_MASTER,NYB-116,NA,0,HLM-NYB-116,554,Pashto,2,743.227478,31.3443,64.2672,HLM,NYB,Mohammad Abrahim Wa Juma Khan,3204,Nawa-e-Barakzaiy,???? ????????,Hilmand,?????,32
4021,Yale POP_MASTER,QEK-072,NA,0,FAR-QEK-072,554,Dari,1,608.9500122,32.3455,61.389,FAR,QEK,Koh Jar,3106,Qala-e-Kah,???? ???,Farah,????,31
5413,Yale POP_MASTER,KJK-178,NA,0,HLM-KJK-178,554,Pashto,2,1037.029053,32.3433,64.9796,HLM,KJK,Shaikh Zai,3210,Kajaki,????,Hilmand,?????,32
5662,Yale POP_MASTER,BGN-157,NA,0,HLM-BGN-157,554,Pashto,2,1676.857056,33.1419,65.1266,HLM,BGN,Liji,3211,Baghran,??????,Hilmand,?????,32
8452,Yale POP_MASTER,SPB-185,NA,0,KND-SPB-185,554,Pashto,2,1125.904053,31.0494,66.1802,KND,SPB,Raigi Zardad Kalay,3311,Spinboldak,???? ?????,Kandahar,??????,33
12107,Yale POP_MASTER,QSR-159,NA,0,FYB-QSR-159,554,Dari,1,1259.359009,35.5986,64.1469,FYB,QSR,Mir Haye Payen,2806,Qaysar,?????,Faryab,??????,28
